Time,Open,High,Low,Close,Adj Close,Volume
2024-05-31 06:00:00-04:00,450.35,450.38,449.37,450.32,450.32,1128190
2024-05-31 05:30:00-04:00,451.78,452.48,450.01,450.36,450.36,4840455
2024-05-30 11:30:00-04:00,452.35,452.55,450.21,451.55,451.55,6743130
2024-05-30 11:00:00-04:00,453.2,453.295,451.77,452.355,452.355,2601887
2024-05-30 10:30:00-04:00,453.3,453.65,452.9,453.21,453.21,985616
2024-05-30 10:00:00-04:00,453.98,454.032,452.75,453.3,453.3,2066699
2024-05-30 09:30:00-04:00,454.34,454.61,453.776,454.01,454.01,943390
2024-05-30 09:00:00-04:00,453.85,454.53,453.62,454.3399,454.3399,986546
2024-05-30 08:30:00-04:00,453.6099,454.03,453.49,453.8275,453.8275,666055
2024-05-30 08:00:00-04:00,453.18,454.0699,453.18,453.59,453.59,842991
2024-05-30 07:30:00-04:00,453.29,453.88,453.14,453.19,453.19,1141957
2024-05-30 07:00:00-04:00,452.92,453.3675,452.1,453.3,453.3,1504902
2024-05-30 06:30:00-04:00,454.34,454.5,452.62,452.9401,452.9401,1871387
2024-05-30 06:00:00-04:00,454.92,455.2199,453.56,454.3917,454.3917,2918630
2024-05-30 05:30:00-04:00,455.08,455.64,453.9016,454.83,454.83,3547002
2024-05-29 11:30:00-04:00,457.45,457.6301,455.921,456.51,456.51,4779947
2024-05-29 11:00:00-04:00,456.9625,457.81,456.686,457.455,457.455,2167570
2024-05-29 10:30:00-04:00,457.21,457.44,456.66,456.93,456.93,1440160
2024-05-29 10:00:00-04:00,457.74,457.88,457.25,457.255,457.255,829829
2024-05-29 09:30:00-04:00,457.57,457.86,456.7,457.73,457.73,1216024
2024-05-29 09:00:00-04:00,458.03,458.0701,457.13,457.57,457.57,1454726
2024-05-29 08:30:00-04:00,457.6,458.18,457.46,458.03,458.03,1192239
2024-05-29 08:00:00-04:00,457.505,457.71,456.84,457.59,457.59,1003692
2024-05-29 07:30:00-04:00,457.48,457.66,456.955,457.5299,457.5299,4038669
2024-05-29 07:00:00-04:00,457.98,458.12,456.881,457.5,457.5,1068783
2024-05-29 06:30:00-04:00,457.6,458.24,457.51,457.96,457.96,1414082
2024-05-29 06:00:00-04:00,457.04,457.9287,456.56,457.58,457.58,1458002
2024-05-29 05:30:00-04:00,456.25,457.5,455.805,457.04,457.04,4404327
2024-05-28 11:30:00-04:00,458.14,459.73,458.0,459.68,459.68,3652990
2024-05-28 11:00:00-04:00,457.87,458.77,457.741,458.123,458.123,1777577
2024-05-28 10:30:00-04:00,458.07,458.09,456.69,457.88,457.88,2583925
2024-05-28 10:00:00-04:00,458.62,459.29,458.06,458.08,458.08,1403586
2024-05-28 09:30:00-04:00,459.22,459.7,458.4215,458.7,458.7,967711
2024-05-28 09:00:00-04:00,459.16,459.41,458.4,459.22,459.22,1269459
2024-05-28 08:30:00-04:00,459.03,459.6699,458.8794,459.15,459.15,1370270
2024-05-28 08:00:00-04:00,459.18,459.49,458.8729,459.02,459.02,1113445
2024-05-28 07:30:00-04:00,459.28,459.53,459.0,459.1934,459.1934,878400
2024-05-28 07:00:00-04:00,459.24,459.3,458.61,459.275,459.275,1105217
2024-05-28 06:30:00-04:00,458.53,459.37,458.08,459.23,459.23,2616390
2024-05-28 06:00:00-04:00,457.77,458.7,457.25,458.53,458.53,1778757
2024-05-28 05:30:00-04:00,459.15,459.56,457.1,457.79,457.79,3964311
2024-05-24 11:30:00-04:00,457.69,458.19,457.525,458.01,458.01,3129594
2024-05-24 11:00:00-04:00,457.87,457.9,457.05,457.7,457.7,2034027
2024-05-24 10:30:00-04:00,458.58,458.5999,457.86,457.88,457.88,1114131
2024-05-24 10:00:00-04:00,458.67,459.23,458.44,458.58,458.58,1908422
2024-05-24 09:30:00-04:00,458.47,458.83,458.04,458.68,458.68,1728183
2024-05-24 09:00:00-04:00,458.24,458.72,457.95,458.47,458.47,2001725
2024-05-24 08:30:00-04:00,458.755,458.84,458.2,458.2201,458.2201,1493546
2024-05-24 08:00:00-04:00,458.495,458.96,458.33,458.74,458.74,1162130
2024-05-24 07:30:00-04:00,458.61,458.9589,458.0999,458.52,458.52,2170437
2024-05-24 07:00:00-04:00,457.69,459.04,457.61,458.605,458.605,2335197
2024-05-24 06:30:00-04:00,457.0379,457.78,456.54,457.6704,457.6704,1900056
2024-05-24 06:00:00-04:00,455.05,457.11,455.05,456.98,456.98,2177259
2024-05-24 05:30:00-04:00,455.29,455.89,454.58,455.01,455.01,3119800
2024-05-23 11:30:00-04:00,452.5422,454.13,452.54,453.65,453.65,4058245
2024-05-23 11:00:00-04:00,452.12,452.87,451.8503,452.55,452.55,2198215
2024-05-23 10:30:00-04:00,453.216,453.7001,452.0,452.135,452.135,2161045
2024-05-23 10:00:00-04:00,454.1,454.3401,452.92,453.24,453.24,2653804
2024-05-23 09:30:00-04:00,457.25,457.26,454.04,454.14,454.14,2741231
2024-05-23 09:00:00-04:00,457.2,457.58,456.54,457.27,457.27,1871281
2024-05-23 08:30:00-04:00,459.15,459.23,457.21,457.215,457.215,1360962
2024-05-23 08:00:00-04:00,458.9213,459.3683,458.25,459.15,459.15,1163775
2024-05-23 07:30:00-04:00,458.45,459.2999,458.42,458.92,458.92,1554408
2024-05-23 07:00:00-04:00,456.33,458.51,456.29,458.44,458.44,2234233
2024-05-23 06:30:00-04:00,458.44,458.93,456.19,456.3153,456.3153,3168002
2024-05-23 06:00:00-04:00,457.41,458.89,457.3,458.38,458.38,5045498
2024-05-23 05:30:00-04:00,460.26,460.29,457.07,457.4,457.4,7609683
2024-05-22 11:30:00-04:00,454.42,455.68,453.8,455.68,455.68,3273135
2024-05-22 11:00:00-04:00,454.16,454.4299,453.31,454.42,454.42,2177955
2024-05-22 10:30:00-04:00,453.25,454.255,453.08,454.18,454.18,1244893
2024-05-22 10:00:00-04:00,455.18,455.18,453.21,453.27,453.27,2873298
2024-05-22 09:30:00-04:00,456.3,456.3,454.58,455.195,455.195,1615597
2024-05-22 09:00:00-04:00,455.97,456.4997,455.91,456.31,456.31,713251
2024-05-22 08:30:00-04:00,456.37,456.41,455.6603,455.98,455.98,1005281
2024-05-22 08:00:00-04:00,456.36,456.6697,456.23,456.3701,456.3701,733428
2024-05-22 07:30:00-04:00,456.72,456.79,455.8826,456.3601,456.3601,1574565
2024-05-22 07:00:00-04:00,456.36,456.81,456.2521,456.71,456.71,773973
2024-05-22 06:30:00-04:00,456.3,456.44,455.92,456.3811,456.3811,865851
2024-05-22 06:00:00-04:00,456.465,456.65,455.93,456.29,456.29,1228540
2024-05-22 05:30:00-04:00,456.23,456.61,455.62,456.48,456.48,3267071
2024-05-21 11:30:00-04:00,455.14,455.98,455.125,455.8,455.8,4426744
2024-05-21 11:00:00-04:00,455.05,455.43,454.91,455.155,455.155,2113215
2024-05-21 10:30:00-04:00,454.745,455.06,454.738,455.05,455.05,1104089
2024-05-21 10:00:00-04:00,455.21,455.31,454.71,454.7432,454.7432,991077
2024-05-21 09:30:00-04:00,454.76,455.2073,454.6901,455.1951,455.1951,886948
2024-05-21 09:00:00-04:00,454.5,454.8,454.2,454.75,454.75,689963
2024-05-21 08:30:00-04:00,454.93,454.98,454.31,454.51,454.51,628957
2024-05-21 08:00:00-04:00,454.46,455.11,454.34,454.9499,454.9499,966354
2024-05-21 07:30:00-04:00,454.69,454.7,454.14,454.47,454.47,871273
2024-05-21 07:00:00-04:00,454.71,454.92,454.4713,454.6806,454.6806,1034077
2024-05-21 06:30:00-04:00,454.14,454.785,454.0419,454.71,454.71,2240556
2024-05-21 06:00:00-04:00,453.55,454.15,453.45,454.125,454.125,1398441
2024-05-21 05:30:00-04:00,453.04,453.86,452.84,453.558,453.558,3891509
2024-05-20 11:30:00-04:00,455.21,455.318,454.29,454.92,454.92,3890231
2024-05-20 11:00:00-04:00,454.46,455.21,454.35,455.2099,455.2099,1433207
2024-05-20 10:30:00-04:00,454.51,454.92,454.45,454.45,454.45,1190563
2024-05-20 10:00:00-04:00,454.38,454.52,453.48,454.5196,454.5196,1218058
2024-05-20 09:30:00-04:00,454.36,454.6093,454.161,454.41,454.41,1122908
2024-05-20 09:00:00-04:00,455.516,455.56,454.3224,454.37,454.37,1316935
2024-05-20 08:30:00-04:00,454.42,455.58,454.39,455.51,455.51,1130165
2024-05-20 08:00:00-04:00,454.33,454.7,454.31,454.45,454.45,618440
2024-05-20 07:30:00-04:00,454.62,454.8153,454.1,454.334,454.334,977145
2024-05-20 07:00:00-04:00,454.365,454.64,454.02,454.57,454.57,868306
2024-05-20 06:30:00-04:00,454.6,455.01,454.17,454.365,454.365,1413136
2024-05-20 06:00:00-04:00,454.52,454.71,454.1086,454.6,454.6,2014977
2024-05-20 05:30:00-04:00,451.945,454.64,451.9,454.51,454.51,4650584
2024-05-17 11:30:00-04:00,451.57,451.83,451.265,451.77,451.77,6405627
2024-05-17 11:00:00-04:00,451.295,451.8399,451.08,451.5805,451.5805,2614659
2024-05-17 10:30:00-04:00,450.15,451.39,450.12,451.2832,451.2832,2779606
2024-05-17 10:00:00-04:00,451.23,451.27,449.5399,450.165,450.165,2335909
2024-05-17 09:30:00-04:00,451.4158,451.58,451.09,451.235,451.235,1219274
2024-05-17 09:00:00-04:00,451.825,451.84,451.1893,451.41,451.41,1619805
2024-05-17 08:30:00-04:00,451.84,451.948,451.06,451.8391,451.8391,1449875
2024-05-17 08:00:00-04:00,452.1488,452.32,451.6599,451.8498,451.8498,1433435
2024-05-17 07:30:00-04:00,452.17,452.205,451.39,452.1501,452.1501,1639667
2024-05-17 07:00:00-04:00,452.445,452.45,451.55,452.17,452.17,3892614
2024-05-17 06:30:00-04:00,452.43,452.72,452.2501,452.44,452.44,1879158
2024-05-17 06:00:00-04:00,451.78,452.435,451.4,452.425,452.425,3378810
2024-05-17 05:30:00-04:00,452.09,452.48,451.35,451.78,451.78,3648184
2024-05-16 11:30:00-04:00,452.91,452.96,451.81,451.96,451.96,6321679
2024-05-16 11:00:00-04:00,453.09,453.27,452.85,452.9101,452.9101,3260567
2024-05-16 10:30:00-04:00,452.605,453.2,452.605,453.08,453.08,2492859
2024-05-16 10:00:00-04:00,453.44,453.455,452.27,452.625,452.625,2259551
2024-05-16 09:30:00-04:00,452.97,453.53,452.76,453.4601,453.4601,1443633
2024-05-16 09:00:00-04:00,454.05,454.2192,452.55,452.98,452.98,2005807
2024-05-16 08:30:00-04:00,453.8101,454.075,453.42,454.0401,454.0401,986960
2024-05-16 08:00:00-04:00,454.18,454.18,453.5,453.83,453.83,1563229
2024-05-16 07:30:00-04:00,454.33,454.57,453.89,454.235,454.235,1603878
2024-05-16 07:00:00-04:00,454.4095,454.69,453.81,454.33,454.33,1727476
2024-05-16 06:30:00-04:00,453.73,454.4236,453.46,454.39,454.39,2006490
2024-05-16 06:00:00-04:00,453.47,453.76,452.59,453.6,453.6,2958356
2024-05-16 05:30:00-04:00,452.69,453.619,452.53,453.46,453.46,4509861
2024-05-15 11:30:00-04:00,452.85,453.03,452.45,452.86,452.86,5880342
2024-05-15 11:00:00-04:00,452.6213,453.15,452.415,452.86,452.86,2668053
2024-05-15 10:30:00-04:00,452.64,452.79,452.3,452.63,452.63,2065222
2024-05-15 10:00:00-04:00,452.54,453.04,452.4,452.63,452.63,2562780
2024-05-15 09:30:00-04:00,451.92,452.585,451.765,452.535,452.535,2223431
2024-05-15 09:00:00-04:00,451.32,451.91,451.29,451.91,451.91,3063800
2024-05-15 08:30:00-04:00,450.88,451.34,450.79,451.3,451.3,1795426
2024-05-15 08:00:00-04:00,450.47,450.89,450.055,450.87,450.87,1490987
2024-05-15 07:30:00-04:00,450.49,450.75,450.28,450.45,450.45,1875718
2024-05-15 07:00:00-04:00,449.91,450.79,449.87,450.48,450.48,2324897
2024-05-15 06:30:00-04:00,448.95,449.93,448.84,449.91,449.91,2905580
2024-05-15 06:00:00-04:00,447.78,449.209,447.76,448.915,448.915,2924815
2024-05-15 05:30:00-04:00,448.44,449.0,446.9,447.76,447.76,6908226
2024-05-14 11:30:00-04:00,446.11,446.465,445.94,445.96,445.96,5570893
2024-05-14 11:00:00-04:00,445.9,446.42,445.6,446.135,446.135,2401602
