Time,Open,High,Low,Close,Adj Close,Volume
2024-10-08 15:00:00-04:00,218.01,218.01,217.76,217.8999,217.8999,292481
2024-10-08 14:45:00-04:00,217.95,218.11,217.85,218.03,218.03,278150
2024-10-08 14:30:00-04:00,217.72,218.02,217.7,217.96,217.96,406423
2024-10-08 14:15:00-04:00,217.8,217.9,217.51,217.715,217.715,257913
2024-10-08 14:00:00-04:00,217.85,217.945,217.72,217.8,217.8,242372
2024-10-08 13:45:00-04:00,217.61,217.9,217.47,217.85,217.85,179219
2024-10-08 13:30:00-04:00,217.64,217.72,217.5,217.64,217.64,161727
2024-10-08 13:15:00-04:00,217.66,217.81,217.36,217.64,217.64,784009
2024-10-08 13:00:00-04:00,218.01,218.035,217.44,217.64,217.64,476970
2024-10-08 12:45:00-04:00,218.2983,218.33,217.86,217.96,217.96,699633
2024-10-08 12:30:00-04:00,218.27,218.37,218.13,218.27,218.27,9535141
2024-10-08 12:15:00-04:00,218.08,218.315,217.97,218.26,218.26,381854
2024-10-08 12:00:00-04:00,218.15,218.1999,217.89,218.0702,218.0702,277996
2024-10-08 11:45:00-04:00,217.63,218.17,217.53,218.15,218.15,373479
2024-10-08 11:30:00-04:00,217.71,217.88,217.42,217.64,217.64,277939
2024-10-08 11:15:00-04:00,217.91,217.91,217.51,217.7,217.7,581319
2024-10-08 11:00:00-04:00,217.84,218.06,217.7,217.91,217.91,453899
2024-10-08 10:45:00-04:00,217.43,217.99,217.39,217.82,217.82,730008
2024-10-08 10:30:00-04:00,217.0,217.96,216.89,217.6299,217.6299,1859515
2024-10-08 10:15:00-04:00,217.06,217.28,216.89,217.0,217.0,785505
2024-10-08 10:00:00-04:00,217.46,218.16,217.0,217.06,217.06,1103855
2024-10-08 09:45:00-04:00,216.96,217.45,216.7,217.44,217.44,730569
2024-10-08 09:30:00-04:00,217.63,217.67,216.72,216.9782,216.9782,1589357
2024-10-07 15:45:00-04:00,216.99,217.575,216.93,217.46,217.46,1678818
2024-10-07 15:30:00-04:00,216.75,217.0,216.53,216.99,216.99,587516
2024-10-07 15:15:00-04:00,216.64,216.8299,216.57,216.7401,216.7401,375866
2024-10-07 15:00:00-04:00,216.06,216.78,216.04,216.63,216.63,540842
2024-10-07 14:45:00-04:00,216.58,216.6,215.87,216.1001,216.1001,743515
2024-10-07 14:30:00-04:00,216.92,217.01,216.25,216.58,216.58,813078
2024-10-07 14:15:00-04:00,217.16,217.19,216.9,216.945,216.945,209654
2024-10-07 14:00:00-04:00,217.38,217.39,216.96,217.17,217.17,348584
2024-10-07 13:45:00-04:00,217.37,217.39,217.13,217.36,217.36,329231
2024-10-07 13:30:00-04:00,217.47,217.54,217.32,217.39,217.39,168465
2024-10-07 13:15:00-04:00,217.795,217.83,217.42,217.49,217.49,180596
2024-10-07 13:00:00-04:00,217.795,217.862,217.61,217.77,217.77,145363
2024-10-07 12:45:00-04:00,217.49,217.85,217.45,217.77,217.77,178132
