Time,Open,High,Low,Close,Adj Close,Volume
2024-10-08 14:30:00-04:00,571.95,572.89,571.75,572.53,572.53,2018286
2024-10-08 13:30:00-04:00,571.22,572.04,571.105,571.9501,571.9501,1695681
2024-10-08 12:30:00-04:00,572.02,572.24,570.55,571.22,571.22,3016190
2024-10-08 11:30:00-04:00,571.85,572.33,571.4,572.03,572.03,3063329
2024-10-08 10:30:00-04:00,570.85,572.55,570.745,571.84,571.84,6370250
2024-10-08 09:30:00-04:00,570.42,571.35,569.5299,570.86,570.86,8616271
2024-10-07 15:30:00-04:00,567.88,568.6799,566.77,567.81,567.81,10976980
2024-10-07 14:30:00-04:00,569.54,569.54,566.63,567.88,567.88,7575952
2024-10-07 13:30:00-04:00,570.35,570.55,569.5,569.55,569.55,3512280
2024-10-07 12:30:00-04:00,570.97,571.0008,570.2689,570.37,570.37,2236376
2024-10-07 11:30:00-04:00,571.65,571.74,570.12,570.9609,570.9609,3066903
2024-10-07 10:30:00-04:00,571.51,571.7799,570.62,571.65,571.65,4949899
2024-10-07 09:30:00-04:00,571.3,571.9599,570.53,571.5,571.5,8203813
2024-10-04 15:30:00-04:00,571.96,573.36,571.8958,572.92,572.92,6750776
2024-10-04 14:30:00-04:00,570.78,572.19,570.58,572.04,572.04,3623727
2024-10-04 13:30:00-04:00,571.05,571.55,569.58,570.785,570.785,4059947
2024-10-04 12:30:00-04:00,569.8,571.57,569.54,571.05,571.05,3364991
2024-10-04 11:30:00-04:00,568.78,570.78,568.28,569.805,569.805,3217279
2024-10-04 10:30:00-04:00,568.58,570.73,568.1,568.78,568.78,5120153
2024-10-04 09:30:00-04:00,572.35,572.71,568.35,568.87,568.87,12064616
2024-10-03 15:30:00-04:00,566.55,568.27,566.44,567.78,567.78,6404739
2024-10-03 14:30:00-04:00,566.99,567.25,566.05,566.53,566.53,3649827
2024-10-03 13:30:00-04:00,566.46,567.42,566.0501,567.01,567.01,4699261
2024-10-03 12:30:00-04:00,568.7081,568.71,565.49,566.47,566.47,6161439
2024-10-03 11:30:00-04:00,567.44,569.16,567.44,568.7,568.7,2230945
2024-10-03 10:30:00-04:00,567.15,568.49,566.24,567.4749,567.4749,4517151
2024-10-03 09:30:00-04:00,567.36,569.8025,566.77,567.1699,567.1699,8994309
2024-10-02 15:30:00-04:00,569.22,569.46,568.7,568.85,568.85,5025068
2024-10-02 14:30:00-04:00,568.47,569.34,568.21,569.21,569.21,4091886
2024-10-02 13:30:00-04:00,568.35,569.37,567.57,568.4694,568.4694,2931861
2024-10-02 12:30:00-04:00,569.48,569.48,567.7,568.43,568.43,2935881
2024-10-02 11:30:00-04:00,569.54,569.9,568.82,569.49,569.49,3079887
2024-10-02 10:30:00-04:00,568.33,569.83,567.98,569.52,569.52,5511553
2024-10-02 09:30:00-04:00,567.71,568.88,565.27,568.36,568.36,9602314
2024-10-01 15:30:00-04:00,570.275,570.275,568.38,568.69,568.69,6504782
2024-10-01 14:30:00-04:00,570.49,570.93,569.58,570.2601,570.2601,5280983
2024-10-01 13:30:00-04:00,566.44,570.6999,566.27,570.48,570.48,8544883
2024-10-01 12:30:00-04:00,568.76,568.9,566.27,566.44,566.44,9651683
2024-10-01 11:30:00-04:00,567.91,569.6,567.66,568.77,568.77,8894710
2024-10-01 10:30:00-04:00,567.48,568.79,566.0,567.92,567.92,9037601
2024-10-01 09:30:00-04:00,573.4,573.46,566.77,567.46,567.46,17040043
2024-09-30 15:30:00-04:00,570.8973,574.38,570.8,574.02,574.02,15168854
2024-09-30 14:30:00-04:00,569.29,571.18,568.73,570.89,570.89,8100339
2024-09-30 13:30:00-04:00,571.04,571.71,568.23,569.2908,569.2908,6937007
2024-09-30 12:30:00-04:00,571.87,571.96,570.91,571.0694,571.0694,2462948
2024-09-30 11:30:00-04:00,571.73,572.26,570.7311,571.88,571.88,6676861
2024-09-30 10:30:00-04:00,570.92,571.76,570.865,571.56,571.56,3463165
2024-09-30 09:30:00-04:00,570.51,571.49,570.25,570.92,570.92,5044665
2024-09-27 15:30:00-04:00,571.97,572.1143,571.32,571.41,571.41,6649904
2024-09-27 14:30:00-04:00,571.21,572.39,570.42,571.9771,571.9771,5756445
2024-09-27 13:30:00-04:00,571.77,572.65,571.18,571.205,571.205,3212030
2024-09-27 12:30:00-04:00,572.2307,572.71,571.7502,571.775,571.775,2859981
2024-09-27 11:30:00-04:00,573.2975,573.31,571.85,572.23,572.23,3588032
2024-09-27 10:30:00-04:00,573.855,573.951,572.92,573.2827,573.2827,3838380
2024-09-27 09:30:00-04:00,573.39,574.22,572.64,573.85,573.85,7715727
2024-09-26 15:30:00-04:00,572.12,572.75,571.82,572.25,572.25,6179189
2024-09-26 14:30:00-04:00,572.41,572.47,571.94,572.12,572.12,4260770
2024-09-26 13:30:00-04:00,571.1,572.73,571.07,572.42,572.42,6026284
2024-09-26 12:30:00-04:00,571.24,571.4299,569.9,571.09,571.09,4450097
2024-09-26 11:30:00-04:00,571.0999,572.5701,570.98,571.2499,571.2499,3544384
2024-09-26 10:30:00-04:00,572.65,573.44,570.9,571.3399,571.3399,6367140
2024-09-26 09:30:00-04:00,574.38,574.71,572.43,572.624,572.624,8960721
2024-09-25 15:30:00-04:00,569.835,570.14,569.33,570.0,570.0,5773920
2024-09-25 14:30:00-04:00,570.17,570.28,569.7,569.865,569.865,3040842
2024-09-25 13:30:00-04:00,569.72,570.38,568.91,570.2,570.2,4094174
2024-09-25 12:30:00-04:00,570.63,570.64,569.1,569.75,569.75,4085985
2024-09-25 11:30:00-04:00,570.75,571.25,570.26,570.64,570.64,3892745
2024-09-25 10:30:00-04:00,571.1,571.4198,570.6,570.77,570.77,3736068
2024-09-25 09:30:00-04:00,571.14,571.89,570.86,571.0999,571.0999,7315079
2024-09-24 15:30:00-04:00,570.64,571.36,570.38,571.24,571.24,9698552
2024-09-24 14:30:00-04:00,570.25,570.75,569.43,570.6399,570.6399,4698998
2024-09-24 13:30:00-04:00,570.61,571.01,570.07,570.2325,570.2325,2225025
2024-09-24 12:30:00-04:00,570.5,571.2,570.27,570.61,570.61,2121281
2024-09-24 11:30:00-04:00,569.87,571.07,569.73,570.505,570.505,5671919
2024-09-24 10:30:00-04:00,568.28,570.0699,567.6,569.8505,569.8505,4363304
2024-09-24 09:30:00-04:00,570.48,570.55,567.71,568.2784,568.2784,8270767
2024-09-23 15:30:00-04:00,569.51,569.91,569.13,569.62,569.62,5126994
2024-09-23 14:30:00-04:00,569.3801,569.59,569.0524,569.51,569.51,4176963
2024-09-23 13:30:00-04:00,568.81,569.5,568.58,569.24,569.24,2458461
2024-09-23 12:30:00-04:00,568.94,569.2,568.1,568.7799,568.7799,3918972
2024-09-23 11:30:00-04:00,569.74,570.15,568.36,568.94,568.94,2894440
2024-09-23 10:30:00-04:00,569.8,570.09,568.73,569.735,569.735,3465602
2024-09-23 09:30:00-04:00,569.34,570.3325,568.25,569.79,569.79,6921524
2024-09-20 15:30:00-04:00,568.235,569.31,567.8,568.1,568.1,10705851
2024-09-20 14:30:00-04:00,566.6,568.69,566.09,568.24,568.24,7136365
2024-09-20 13:30:00-04:00,568.225,568.6455,566.41,566.62,566.62,6995501
2024-09-20 12:30:00-04:00,567.91,568.53,567.67,568.22,568.22,5486097
2024-09-20 11:30:00-04:00,565.98,568.0001,565.71,567.95,567.95,4603647
2024-09-20 10:30:00-04:00,567.23,567.76,565.17,565.99,565.99,12680802
2024-09-20 09:30:00-04:00,567.84,568.4958,566.41,567.22,567.22,14137567
2024-09-19 15:30:00-04:00,571.17,571.78,570.35,570.92,570.92,13481518
2024-09-19 14:30:00-04:00,572.0,572.25,570.67,571.17,571.17,8443074
2024-09-19 13:30:00-04:00,571.855,572.88,570.89,572.0,572.0,6346185
2024-09-19 12:30:00-04:00,571.67,572.085,571.19,571.8599,571.8599,5659467
2024-09-19 11:30:00-04:00,570.9,571.82,570.05,571.68,571.68,4511510
2024-09-19 10:30:00-04:00,571.5,571.89,569.43,570.8991,570.8991,9603307
2024-09-19 09:30:00-04:00,571.01,571.38,568.08,571.35,571.35,15326814
2024-09-18 15:30:00-04:00,564.94,565.53,560.83,561.34,561.34,8516046
2024-09-18 14:30:00-04:00,565.93,566.98,561.61,564.94,564.94,13819171
2024-09-18 13:30:00-04:00,563.71,568.69,561.8,565.9,565.9,14059731
2024-09-18 12:30:00-04:00,563.019,563.73,562.81,563.72,563.72,3234896
2024-09-18 11:30:00-04:00,562.75,563.07,561.34,563.0032,563.0032,4068927
2024-09-18 10:30:00-04:00,563.12,563.35,562.25,562.76,562.76,2987248
2024-09-18 09:30:00-04:00,563.74,563.93,562.13,563.13,563.13,5640231
2024-09-17 15:30:00-04:00,562.17,563.17,561.715,563.1,563.1,6758339
2024-09-17 14:30:00-04:00,562.6201,562.8899,561.33,562.182,562.182,4587193
2024-09-17 13:30:00-04:00,562.74,563.18,560.795,562.63,562.63,3715752
2024-09-17 12:30:00-04:00,563.74,563.74,560.98,562.72,562.72,4784559
2024-09-17 11:30:00-04:00,565.15,565.34,562.9,563.74,563.74,6491615
2024-09-17 10:30:00-04:00,565.95,566.58,564.65,565.14,565.14,5904559
2024-09-17 09:30:00-04:00,565.1,566.25,564.07,565.95,565.95,7795411
2024-09-16 15:30:00-04:00,562.245,563.11,562.1524,562.86,562.86,7009103
2024-09-16 14:30:00-04:00,562.54,562.72,561.84,562.26,562.26,4598759
2024-09-16 13:30:00-04:00,561.71,562.6,561.61,562.55,562.55,3520039
2024-09-16 12:30:00-04:00,561.41,561.91,560.79,561.715,561.715,3311704
2024-09-16 11:30:00-04:00,560.82,561.42,560.34,561.3899,561.3899,3354915
2024-09-16 10:30:00-04:00,561.46,561.54,559.9,560.83,560.83,5125936
2024-09-16 09:30:00-04:00,561.74,562.92,560.82,561.4788,561.4788,6951743
2024-09-13 15:30:00-04:00,561.8,562.34,561.26,561.96,561.96,5860827
2024-09-13 14:30:00-04:00,561.41,561.97,561.02,561.8,561.8,3726025
2024-09-13 13:30:00-04:00,562.7301,563.03,561.27,561.4099,561.4099,3944965
2024-09-13 12:30:00-04:00,561.565,562.8098,561.33,562.76,562.76,2918735
2024-09-13 11:30:00-04:00,561.8799,562.94,561.52,561.57,561.57,3649362
2024-09-13 10:30:00-04:00,561.11,562.51,560.27,561.85,561.85,4822336
2024-09-13 09:30:00-04:00,559.71,562.36,559.45,561.12,561.12,7602737
2024-09-12 15:30:00-04:00,558.76,559.22,558.12,559.01,559.01,8821546
2024-09-12 14:30:00-04:00,559.0801,559.4,556.54,558.76,558.76,6160368
2024-09-12 13:30:00-04:00,557.86,559.37,557.68,559.09,559.09,5530312
2024-09-12 12:30:00-04:00,555.4,558.09,555.0,557.84,557.84,4826139
2024-09-12 11:30:00-04:00,554.96,555.545,554.2,555.38,555.38,3889830
