Time,Open,High,Low,Close,Adj Close,Volume
2024-08-23 00:00:00-04:00,559.53,563.09,557.29,562.13,562.13,50592900
2024-08-22 00:00:00-04:00,562.56,563.18,554.98,556.22,556.22,56121500
2024-08-21 00:00:00-04:00,559.77,562.11,554.73,560.62,560.62,41514600
2024-08-20 00:00:00-04:00,559.15,560.84,557.33,558.7,558.7,33732300
2024-08-19 00:00:00-04:00,554.73,559.61,553.86,559.61,559.61,39121800
2024-08-16 00:00:00-04:00,551.42,555.02,551.26,554.31,554.31,44430700
2024-08-15 00:00:00-04:00,549.5,553.36,548.88,553.07,553.07,60846800
2024-08-14 00:00:00-04:00,542.85,544.96,540.12,543.75,543.75,42446900
2024-08-13 00:00:00-04:00,536.53,542.28,536.28,542.04,542.04,52333100
2024-08-12 00:00:00-04:00,534.21,535.73,530.95,533.27,533.27,42542100
2024-08-09 00:00:00-04:00,529.81,534.51,528.56,532.99,532.99,45619600
2024-08-08 00:00:00-04:00,523.91,531.29,521.84,530.65,530.65,63276600
2024-08-07 00:00:00-04:00,528.47,531.59,518.05,518.66,518.66,70698300
2024-08-06 00:00:00-04:00,519.22,529.75,517.87,522.15,522.15,84826300
2024-08-05 00:00:00-04:00,511.64,523.58,510.27,517.38,517.38,146267400
2024-08-02 00:00:00-04:00,535.75,536.99,528.6,532.9,532.9,82789100
2024-08-01 00:00:00-04:00,552.57,554.87,539.43,543.01,543.01,76428700
2024-07-31 00:00:00-04:00,548.98,553.5,547.58,550.81,550.81,65663400
2024-07-30 00:00:00-04:00,546.26,547.34,538.52,542.0,542.0,46853600
2024-07-29 00:00:00-04:00,546.02,547.05,542.72,544.76,544.76,39515800
2024-07-26 00:00:00-04:00,542.28,547.19,541.49,544.44,544.44,53763800
2024-07-25 00:00:00-04:00,541.35,547.46,537.45,538.41,538.41,61158300
2024-07-24 00:00:00-04:00,548.86,549.17,540.29,541.23,541.23,74515300
2024-07-23 00:00:00-04:00,554.54,556.74,553.28,553.78,553.78,34439600
2024-07-22 00:00:00-04:00,553.0,555.27,551.02,554.65,554.65,43346700
2024-07-19 00:00:00-04:00,552.42,554.08,547.91,548.99,548.99,65509100
2024-07-18 00:00:00-04:00,558.51,559.52,550.43,552.66,552.66,56270400
2024-07-17 00:00:00-04:00,558.8,560.51,556.61,556.94,556.94,57119000
2024-07-16 00:00:00-04:00,562.87,565.16,562.1,564.86,564.86,36475300
2024-07-15 00:00:00-04:00,562.03,564.84,559.63,561.53,561.53,40584300
2024-07-12 00:00:00-04:00,557.63,563.67,557.15,559.99,559.99.1,53029500
2024-07-11 00:00:00-04:00,561.44,562.33,555.83,556.48,556.48,53054200
2024-07-10 00:00:00-04:00,557.07,561.67,556.77,561.32,561.32,38701200
2024-07-09 00:00:00-04:00,556.26,557.18,555.52,555.82,555.82.1,27289700
2024-07-08 00:00:00-04:00,555.44,556.25,554.19,555.28,555.28,36110500
2024-07-05 00:00:00-04:00,551.77,555.05,551.12,554.64,554.64.1,41381300
2024-07-03 00:00:00-04:00,548.69,551.83,548.65,551.46,551.46,32789900
2024-07-02 00:00:00-04:00,543.7,549.01,543.65,549.01,549.01,40434800
2024-07-01 00:00:00-04:00,545.63,545.88,542.52,545.34,545.34,40297800
2024-06-28 00:00:00-04:00,547.16,550.28,542.95,544.22,544.22.1,76088500
2024-06-27 00:00:00-04:00,545.37,546.96,544.61,546.37,546.37,35041500
2024-06-26 00:00:00-04:00,543.69,546.24,543.03,545.51,545.51,38550600
2024-06-25 00:00:00-04:00,543.99,545.2,542.44,544.83,544.83,38273300
2024-06-24 00:00:00-04:00,544.33,546.95,542.62,542.74,542.74.1,45499000
2024-06-21 00:00:00-04:00,544.4,545.65,543.02,544.51,544.51,64513900
2024-06-20 00:00:00-04:00,549.44,550.12,545.18,547.0,545.241,70328200
2024-06-18 00:00:00-04:00,547.16,548.62,546.73,548.49,546.7262,41376400
2024-06-17 00:00:00-04:00,542.08,548.53,541.61,547.1,545.3406,55839500
2024-06-14 00:00:00-04:00,540.88,542.81,539.85,542.78,541.0346,40089900
2024-06-13 00:00:00-04:00,543.15,543.33,539.59,542.45,542.45.1,44696900
2024-06-12 00:00:00-04:00,541.63,544.12,540.3,541.36,541.36,63251300
2024-06-10 00:00:00-04:00,533.18,535.99,532.57,535.66,535.66.1,35729300
2024-06-07 00:00:00-04:00,533.66,536.89,532.54,534.01,534.01.1,43224500
2024-06-06 00:00:00-04:00,534.98,535.42,532.68,534.66,534.66,30808500
2024-06-05 00:00:00-04:00,530.77,534.69,528.73,534.67,534.67.1,47509100
2024-06-04 00:00:00-04:00,526.46,529.15,524.96,528.39,528.39,34632700
2024-06-03 00:00:00-04:00,529.02,529.31,522.6,527.8,527.8,46835700
2024-05-31 00:00:00-04:00,523.59,527.5,518.36,527.37,527.37,90785800
2024-05-30 00:00:00-04:00,524.52,525.2,521.33,522.61,522.61,46468500
2024-05-29 20:00:00-04:00,524.52,525.2,521.33,522.61,522.6099,46377600
2024-05-28 20:00:00-04:00,525.68,527.31,525.37,526.1,526.0999,45190300
2024-05-28 20:00:00-04:00,525.68,527.305,525.37,526.435,526.4349,11243874
2024-05-27 20:00:00-04:00,530.27,530.51,527.11,529.81,529.8099,36227200
2024-05-23 20:00:00-04:00,527.85,530.27,526.88,529.44,529.44,41258400
2024-05-22 20:00:00-04:00,532.96,533.07,524.72,525.96,525.96,57211200
2024-05-21 20:00:00-04:00,530.65,531.38,527.6,529.83,529.83,48390000
2024-05-20 20:00:00-04:00,529.28,531.52,529.07,531.36,531.3599,33437000
2024-05-19 20:00:00-04:00,529.57,531.56,529.17,530.06,530.0599,37764200
2024-05-16 20:00:00-04:00,528.81,529.52,527.32,529.45,529.45,59187600
2024-05-15 20:00:00-04:00,529.88,531.52,528.54,528.69,528.69,50244800
2024-05-14 20:00:00-04:00,525.83,530.08,525.18,529.78,529.78,59504900
2024-05-13 20:00:00-04:00,521.11,523.83,520.56,523.3,523.2999,57535900
2024-05-12 20:00:00-04:00,522.56,522.67,519.74,520.91,520.9099,36716400
2024-05-09 20:00:00-04:00,521.81,522.64,519.59,520.84,520.84,52233200
2024-05-08 20:00:00-04:00,517.38,520.21,516.71,520.17,520.1699,43643700
2024-05-07 20:00:00-04:00,515.26,517.74,515.14,517.19,517.19,42047200
2024-05-06 20:00:00-04:00,517.56,518.57,516.45,517.14,517.14,52561300
2024-05-05 20:00:00-04:00,513.75,516.61,513.3,516.57,516.57,47264700
2024-05-02 20:00:00-04:00,511.16,512.55,508.56,511.29,511.29,72756700
2024-05-01 20:00:00-04:00,504.15,505.89,499.55,505.03,505.0299,62550200
