Time,Open,High,Low,Close,Adj Close,Volume
2024-10-08 15:00:00-04:00,572.71,572.73,572.37,572.505,572.505,522657
2024-10-08 14:45:00-04:00,572.3601,572.89,572.275,572.73,572.73,684249
2024-10-08 14:30:00-04:00,571.95,572.79,571.75,572.3636,572.3636,811380
2024-10-08 14:15:00-04:00,571.92,572.04,571.76,571.9501,571.9501,390318
2024-10-08 14:00:00-04:00,571.75,571.99,571.7,571.9142,571.9142,533312
2024-10-08 13:45:00-04:00,571.45,571.77,571.24,571.7457,571.7457,379825
2024-10-08 13:30:00-04:00,571.22,571.52,571.105,571.44,571.44,392226
2024-10-08 13:15:00-04:00,571.27,571.415,570.75,571.22,571.22,632143
2024-10-08 13:00:00-04:00,571.87,571.97,570.55,571.27,571.27,1234723
2024-10-08 12:45:00-04:00,572.05,572.17,571.6,571.87,571.87,576762
2024-10-08 12:30:00-04:00,572.02,572.24,571.895,572.04,572.04,572562
2024-10-08 12:15:00-04:00,571.71,572.1,571.53,572.03,572.03,371332
2024-10-08 12:00:00-04:00,572.27,572.3299,571.4,571.71,571.71,707464
2024-10-08 11:45:00-04:00,571.92,572.33,571.82,572.275,572.275,1465157
2024-10-08 11:30:00-04:00,571.85,572.08,571.71,571.91,571.91,519376
2024-10-08 11:15:00-04:00,571.53,571.9794,571.25,571.84,571.84,1175590
2024-10-08 11:00:00-04:00,571.8,572.12,571.45,571.52,571.52,767075
2024-10-08 10:45:00-04:00,571.93,572.55,571.62,571.81,571.81,2645276
2024-10-08 10:30:00-04:00,570.85,572.48,570.745,571.93,571.93,1782309
2024-10-08 10:15:00-04:00,570.625,570.98,570.39,570.86,570.86,942124
2024-10-08 10:00:00-04:00,570.75,571.35,570.5,570.629,570.629,2612080
2024-10-08 09:45:00-04:00,569.97,570.86,569.5299,570.7403,570.7403,1413780
2024-10-08 09:30:00-04:00,570.42,570.5,569.54,569.96,569.96,3648287
2024-10-07 15:45:00-04:00,567.2,568.6799,566.89,567.81,567.81,6801423
2024-10-07 15:30:00-04:00,567.88,568.05,566.77,567.205,567.205,4175557
2024-10-07 15:15:00-04:00,567.66,568.295,567.65,567.88,567.88,1459895
2024-10-07 15:00:00-04:00,566.83,568.0999,566.67,567.66,567.66,1544736
2024-10-07 14:45:00-04:00,568.1901,568.27,566.63,566.8499,566.8499,2299982
2024-10-07 14:30:00-04:00,569.54,569.54,567.865,568.21,568.21,2271339
2024-10-07 14:15:00-04:00,569.8701,569.95,569.51,569.55,569.55,805996
2024-10-07 14:00:00-04:00,570.4201,570.47,569.5,569.87,569.87,817050
2024-10-07 13:45:00-04:00,570.285,570.4499,569.8253,570.43,570.43,1282443
2024-10-07 13:30:00-04:00,570.35,570.55,570.13,570.2701,570.2701,606791
2024-10-07 13:15:00-04:00,570.95,570.97,570.37,570.37,570.37,456714
2024-10-07 13:00:00-04:00,570.62,570.98,570.56,570.8211,570.8211,683609
2024-10-07 12:45:00-04:00,570.495,570.6887,570.2689,570.61,570.61,549117
2024-10-07 12:30:00-04:00,570.97,571.0008,570.43,570.495,570.495,546936
2024-10-07 12:15:00-04:00,570.79,571.18,570.75,570.9609,570.9609,668008
2024-10-07 12:00:00-04:00,571.13,571.155,570.12,570.79,570.79,1020878
2024-10-07 11:45:00-04:00,571.3,571.46,571.05,571.13,571.13,582712
2024-10-07 11:30:00-04:00,571.65,571.74,571.23,571.2897,571.2897,795305
2024-10-07 11:15:00-04:00,571.49,571.7799,571.33,571.65,571.65,796404
2024-10-07 11:00:00-04:00,571.25,571.5673,570.62,571.52,571.52,987374
2024-10-07 10:45:00-04:00,571.03,571.57,570.9,571.29,571.29,1697087
2024-10-07 10:30:00-04:00,571.51,571.62,570.945,571.035,571.035,1469034
2024-10-07 10:15:00-04:00,571.53,571.9599,571.25,571.5,571.5,1053176
2024-10-07 10:00:00-04:00,570.72,571.7,570.66,571.52,571.52,2424335
2024-10-07 09:45:00-04:00,571.05,571.56,570.53,570.72,570.72,1743980
2024-10-07 09:30:00-04:00,571.3,571.65,570.75,571.05,571.05,2982322
2024-10-04 15:45:00-04:00,572.785,573.36,572.15,572.92,572.92,4795081
2024-10-04 15:30:00-04:00,571.96,572.8,571.8958,572.8,572.8,1955695
2024-10-04 15:15:00-04:00,571.4,572.19,571.22,572.04,572.04,1268529
2024-10-04 15:00:00-04:00,571.49,571.56,571.15,571.39,571.39,836111
2024-10-04 14:45:00-04:00,570.85,571.56,570.79,571.5,571.5,792349
2024-10-04 14:30:00-04:00,570.78,571.05,570.58,570.84,570.84,726738
2024-10-04 14:15:00-04:00,570.098,570.86,569.7,570.785,570.785,881776
2024-10-04 14:00:00-04:00,570.22,570.49,569.89,570.08,570.08,927607
